show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,month_of_release,year_of_release,countries
s4212,Movie,Nang Nak,Nonzee Nimibutr,"['Inthira Charoenpura', 'Winai Kraibutr']",Thailand,2019-01-05,1999,6,101,Horror Movies,"In this adaptation of a Thai folk tale, a man returns from war to his family, unaware of a sad secret about what happened to them while he was away.",1.0,2019.0,[]
s4223,Movie,Moshe Kasher: Live in Oakland,Jay Chapman,['Moshe Kasher'],United States,2019-01-01,2012,10,61,Stand-Up Comedy,Comic Moshe Kasher returns to his home turf of Oakland for this stand-up special that has him sharing uproarious stories about the people he's met.,1.0,2019.0,[]
s4229,Movie,Whitney Cummings: Money Shot,John Fortenberry,['Whitney Cummings'],United States,2019-01-01,2010,4,48,Stand-Up Comedy,"Comedy Central roast veteran Whitney Cummings gets the stage to herself in this debut special, which finds her riffing on a wide range of topics.",1.0,2019.0,[]
s4230,Movie,Bill Hicks: One Night Stand,John Fortenberry,['Bill Hicks'],United Kingdom,2018-12-31,1991,6,28,Stand-Up Comedy,"Bill Hicks remembers a wild night in 1989 and offers his views on puffing cigarettes, smoking weed, drinking, sex, commercials and music.",12.0,2018.0,[]
s4232,Movie,Bill Hicks: Relentless,Chris Bould,['Bill Hicks'],United Kingdom,2018-12-31,1992,9,61,Stand-Up Comedy,"In one of his most iconic performances, late comedian Bill Hicks demonstrates what made him such a singular talent and a force to be reckoned with.",12.0,2018.0,[]
s4233,Movie,Bill Hicks: Revelations,Chris Bould,['Bill Hicks'],United Kingdom,2018-12-31,1993,3,56,Stand-Up Comedy,"In his final recorded special, the iconoclastic comedian channels Goat Boy and tackles provocative topics like British porn, pot and the priesthood.",12.0,2018.0,[]
s4234,Movie,Bill Hicks: Sane Man,"Kevin Booth, David Johndrow",['Bill Hicks'],United States,2018-12-31,1989,5,81,Stand-Up Comedy,"Filmed in 1989 at a turning point in comedian Bill Hicks's career, this rare onstage performance captures him spouting off on a variety of topics.",12.0,2018.0,[]
s4238,Movie,Sam Kinison: Breaking the Rules,Walter C. Miller,['Sam Kinison'],United States,2018-12-31,1987,1,50,Stand-Up Comedy,"The one-time preacher shakes and shudders as he tears into subjects including sex, marriage, religion, drugs and famine in this HBO special.",12.0,2018.0,[]
s4239,Movie,Sam Kinison: Family Entertainment Hour,Walter C. Miller,['Sam Kinison'],United States,2018-12-31,1991,4,49,Stand-Up Comedy,"Comic Sam Kinison lets it rip with this performance at L.A.'s Wiltern theatre, skewering every segment of modern society from religion to television.",12.0,2018.0,[]
s4240,Movie,Sam Kinison: Live in Vegas,Walter C. Miller,['Sam Kinison'],United States,2018-12-31,1991,3,71,Stand-Up Comedy,Standup legend Sam Kinison is at his screaming best as he storms the stage in Sin City to get a few things off his chest.,12.0,2018.0,[]
s4245,Movie,Tim Allen: Men Are Pigs,Ellen Brown,['Tim Allen'],United States,2018-12-31,1990,4,30,Stand-Up Comedy,"Standup comedian Tim Allen delivers a set dedicated to ""men stuff"" like lawn care, power tools and why he grunts like an animal.",12.0,2018.0,[]
s4247,Movie,Tim Minchin And The Heritage Orchestra Live,Matt Askem,"['Tim Minchin', 'Jules Buckley']",United Kingdom,2018-12-31,2011,8,146,Music & Musicals,"Flanked by a full orchestra, Tim Minchin takes the Royal Albert Hall by storm with a wonderfully witty evening of satirical musical comedy.",12.0,2018.0,[]
s4248,Movie,Tim Minchin: So F**king Rock,Matt Askem,['Tim Minchin'],United Kingdom,2018-12-31,2008,5,127,Music & Musicals,Comedic pianist Tim Minchin performs a host of his catchy songs that touch on everything from the Middle East to the healing power of canvas bags.,12.0,2018.0,[]
s4249,Movie,Todd Glass: Stand-Up Special,Jay Chapman,['Todd Glass'],United States,2018-12-31,2012,8,46,Stand-Up Comedy,"Standup comedian Todd Glass gets right down to it, with sly observations on accepting directions, denying compliments and being afraid of the dark.",12.0,2018.0,[]
s4250,Movie,Tom Papa Live in New York City,Rob Zombie,['Tom Papa'],United States,2018-12-31,2011,9,57,Stand-Up Comedy,"Comedian Tom Papa riffs on the trials of married life, fatherhood in the 21st century, domestic pets and more in his stand-up show.",12.0,2018.0,[]
s4294,Movie,Springsteen on Broadway,Thom Zimny,['Bruce Springsteen'],United States,2018-12-16,2018,5,153,Music & Musicals,Bruce Springsteen shares personal stories from his life and acoustic versions of some of his best-known songs in an intimate one-man show.,12.0,2018.0,[]
s4315,Movie,Vir Das: Losing It,Marcus Raboy,['Vir Das'],United States,2018-12-11,2018,10,68,Stand-Up Comedy,"The world's got a lot of problems, but Vir Das has a lot of answers as he discusses travel, religion, his childhood and more in this stand-up special.",12.0,2018.0,[]
s4378,Movie,Trevor Noah: Son of Patricia,David Paul Meyer,['Trevor Noah'],United States,2018-11-20,2018,10,64,Stand-Up Comedy,"""Daily Show"" host Trevor Noah touches on tacos, runaway snakes, camping, racism immunity and lessons he learned from his mother in this comedy special.",11.0,2018.0,[]
s4383,Movie,Cam,Daniel Goldhaber,"['Madeline Brewer', 'Patch Darragh', 'Melora Walters', 'Devin Druid', 'Imani Hakim', 'Michael Dempsey', 'Flora Diaz', 'Samantha Robinson', 'Jessica Parker Kennedy', 'Quei Tann']",United States,2018-11-16,2018,9,95,Horror Movies,"After a look-alike takes over her account, a cam girl with a growing fan base sets out to identify the mysterious culprit and reclaim her own identity.",11.0,2018.0,[]
s4396,Movie,Savita Damodar Paranjpe,Swapna Waghmare Joshi,"['Subodh Bhave', 'Trupti Toradmal', 'Rakesh Bapat', 'Pallavi Patil', 'Angad Mhaskar', 'Hemangi Kavi', 'Savita Prabhune', 'Sandeep Avchat']",India,2018-11-15,2018,8,119,Horror Movies,"When his wife begins to exhibit alarming behavior, a husband tries to find whether she suffers from a personality disorder or something more sinister.",11.0,2018.0,[]
s4448,Movie,Katt Williams: The Pimp Chronicles: Pt. 1,Gary Binkow,"['Katt Williams', 'Anthony Anderson']",United States,2018-11-01,2006,3,45,Stand-Up Comedy,"In this 2006 show, comic Katt Williams uses his edgy style and personal experiences to paint a sassy, hilarious portrait of life in black America.",11.0,2018.0,[]
s4451,Movie,Marc Maron: Thinky Pain,Lance Bangs,['Marc Maron'],United States,2018-11-01,2013,8,95,Stand-Up Comedy,"Alternative comic Marc Maron is back on stage in New York to talk Chinese food, drug abuse, sex in hotel rooms and life with his girlfriend.",11.0,2018.0,[]
s4461,Movie,Sommore: The Reign Continues,Kevin Layne,['Sommore'],United States,2018-11-01,2015,10,93,Stand-Up Comedy,"Self-proclaimed ""Queen of Comedy"" Sommore storms the stage to deliver a riotous stand-up performance in Charlotte, North Carolina.",11.0,2018.0,[]
s4483,Movie,ADAM SANDLER 100% FRESH,Steve Brill,['Adam Sandler'],United States,2018-10-23,2018,8,74,Stand-Up Comedy,"From ""Heroes"" to ""Ice Cream Ladies"" – Adam Sandler's comedy special hits you with new songs and jokes in an unexpected, groundbreaking way.",10.0,2018.0,[]
s4506,Movie,"Ron White: If You Quit Listening, I'll Shut Up",Tom Forrest,['Ron White'],United States,2018-10-16,2018,8,63,Stand-Up Comedy,"Ron “Tater Salad” White dishes out his signature brand of cynicism, riffing on sex, celebrity and the sinister habits of wild geese.",10.0,2018.0,[]
s4511,Movie,Apostle,Gareth Evans,"['Dan Stevens', 'Lucy Boynton', 'Michael Sheen', 'Mark Lewis Jones', 'Bill Milner', 'Kristine Froseth', 'Paul Higgins', 'Richard Elfyn', 'Elen Rhys', ""Ross O'Hennessy""]",United Kingdom,2018-10-12,2018,7,130,Horror Movies,"In 1905, a drifter on a dangerous mission to rescue his kidnapped sister tangles with a sinister religious cult on an isolated island.",10.0,2018.0,[]
s4513,Movie,Errementari: The Blacksmith and the Devil,Paul Urkijo Alijo,"['Kandido Uranga', 'Uma Bracaglia', 'Eneko Sagardoy', 'Ramón Agirre', 'Josean Bengoetxea', 'Gotzon Sánchez', 'José Ramón Argoitia', 'Gorka Aguinagalde', 'Iñigo de la Iglesia', 'Aitor Urtzelai']",Spain,2018-10-12,2018,9,99,Horror Movies,"A brutal blacksmith tortures a demon he blames for his misery, unaware a trespassing orphan is about to change everything. Based on Basque folklore.",10.0,2018.0,[]
s4526,Movie,Mo Amer: The Vagabond,Stan Lathan,['Mo Amer'],United States,2018-10-09,2018,8,57,Stand-Up Comedy,"Arab-American comedian Mo Amer recounts his life as a refugee comic, from traveling with the name Mohammed to his long path to citizenship.",10.0,2018.0,[]
s4529,Movie,Seven in Heaven,Chris Eigeman,"['Travis Tope', 'Haley Ramm', 'Jacinda Barrett', 'Gary Cole', 'Dylan Everett', 'Clark Backo', 'Vinson Tran', 'Paulino Nunes', 'Jeff Clarke']",United States,2018-10-06,2018,9,94,Horror Movies,Two teenagers step into a secret closet and emerge in a terrifying alternate reality. They must find their way back before the door shuts forever.,10.0,2018.0,[]
s4533,Movie,Malevolent,Olaf de Fleur,"['Florence Pugh', 'Ben Lloyd-Hughes', 'Celia Imrie', 'James Cosmo', 'Scott Chambers', 'Georgina Bevan']",United Kingdom,2018-10-05,2018,8,89,Horror Movies,"A brother-sister team who fake paranormal encounters for cash get more than they bargained for when a job at a haunted estate turns very, very real.",10.0,2018.0,[]
s4539,Movie,Truth or Dare,Nick Simon,"['Cassandra Scerbo', 'Brytni Sarpy', 'Mason Dye', 'Harvey Guillen', 'Luke Baines', 'Ricardo Hoyos', 'Alexxis Lemire', 'Christina Masterson', 'Heather Langenkamp']",United States,2018-10-03,2017,10,88,Horror Movies,"A game of ""Truth or Dare"" among college friends on spring break turns deadly when a demon seems determined to use it to kill them all.",10.0,2018.0,[]
s4559,Movie,Agyaat,Ram Gopal Varma,"['Adesh Bhardwaj', 'Rasika Dugal', 'Joy Fernandes', 'Ravi Kale', 'Ishtiyak Khan', 'Priyanka Kothari', 'Kali Prasad Mukherjee', 'Nitin Reddy', 'Gautam Rode', 'Howard Rosemeyer']",India,2018-10-01,2009,9,97,Horror Movies,A film crew shooting in a remote forested location begins losing members one by one to a mysterious entity that they cannot see or hear.,10.0,2018.0,[]
s4599,Movie,Pizza,Akshay Akkineni,"['Akshay Oberoi', 'Parvathy Omanakuttan', 'Arunoday Singh', 'Dipannita Sharma', 'Rajesh Sharma', 'Omkar Das Manikpuri', 'Hussain Dalal', 'D. Santosh']",India,2018-10-01,2014,9,102,Horror Movies,A pizza delivery boy who doesn't believe in the supernatural is forced to confront his convictions after being trapped in a house on his route.,10.0,2018.0,[]
s4684,Movie,Maria Bamford: The Special Special Special,Jordan Brady,"['Maria Bamford', 'Wayne Federman', 'Jackie Kashian']",United States,2018-08-25,2012,8,50,Stand-Up Comedy,"Spend an evening with gleeful, oh-so-awkward Maria Bamford via her cozy, shot-at-home comedy special, which has a two-person audience: her parents.",8.0,2018.0,[]
s4750,Movie,Coco y Raulito: Carrusel de ternura,"Raúl Campos, Jan Suter","['Coco Celis', 'Raúl Meneses']",Mexico,2018-07-27,2018,8,57,Stand-Up Comedy,"A study in contrasts, comedy partners and good friends Coco Celis and Raúl Meneses alternate separate stand-up sets for double the laughs.",7.0,2018.0,[]
s4757,Movie,Iliza Shlesinger: Elder Millennial,Steve Paley,['Iliza Shlesinger'],United States,2018-07-24,2018,9,72,Stand-Up Comedy,"Newly engaged comic Iliza Shlesinger dives into undeniable truths about life at age 35, the insanity of the road traveled and what's to come.",7.0,2018.0,[]
s4775,Movie,Jim Jefferies: This Is Me Now,Scott Zabielski,['Jim Jefferies'],United States,2018-07-13,2018,9,71,Stand-Up Comedy,"The gleefully irreverent Jefferies skewers ""grabby"" celebrities, political hypocrisy and his own ill-advised career moves in a brash stand-up special.",7.0,2018.0,[]
s4776,Movie,Romina,Diego Cohen,"['Francisca Lozano', 'Oliver Nava', 'Arantza Ruiz', 'Claudia Zepeda', 'Walter Bercht', 'Roberto Beck', 'Victor Bonilla', 'Eduardo Negrete']",Mexico,2018-07-13,2018,9,75,Horror Movies,A shocking assault inspires horrific violence when a group of teens encounters a girl from their school while camping in a remote spot.,7.0,2018.0,[]
s4786,Movie,Sommore: Chandelier Status,Kevin Layne,['Sommore'],United States,2018-07-04,2013,8,77,Stand-Up Comedy,"Luminous funnywoman Sommore wows Miami with her unique take on body modification, Internet sex, the world of celebrities and more.",7.0,2018.0,[]
s4787,Movie,Felipe Esparza: They're Not Going to Laugh at You,Scott L. Montoya,['Felipe Esparza'],United States,2018-07-03,2012,9,58,Stand-Up Comedy,"""Last Comic Standing"" winner Felipe Esparza runs riot in his first comedy special with his wry comments on life as a wild man from East Los Angeles.",7.0,2018.0,[]
s4788,Movie,Joan Rivers: Don't Start with Me,Scott L. Montoya,['Joan Rivers'],United States,2018-07-03,2012,10,69,Stand-Up Comedy,"At 78, Joan Rivers has no interest in slowing down, and no one's immune from her caustic barbs in this stand-up special.",7.0,2018.0,[]
s4789,Movie,Katt Williams: Kattpacalypse,Marcus Raboy,['Katt Williams'],United States,2018-07-03,2012,8,61,Stand-Up Comedy,"Urban comic Katt Williams ushers in Kattpacalypse, exploding with more energy than an atomic bomb and riffing on everything from Doomsday to Obama.",7.0,2018.0,[]
s4792,Movie,Bo Burnham: what.,"Bo Burnham, Christopher Storer",['Bo Burnham'],United States,2018-07-01,2013,9,60,Stand-Up Comedy,Left brain and right brain duke it out – and ultimately belt out a melody – in stand-up comedian Bo Burnham's quick and clever one-man show.,7.0,2018.0,[]
s4800,Movie,Soul Robbers,Juan Antonio de la Riva,"['Sofía Sisniega', 'Natasha Dupeyron', 'Ana Sofía Durán', 'Javier Escobar', 'Luis Gatica', 'Juan Ángel Esparza', 'Jorge Luis Moreno', 'Arnulfo Reyes Sanchez', 'Tizoc Arroyo', 'José Enot', 'Ricardo Dalmacci', 'Harding Junior', 'Claudine Sosa', 'Pablo Valentín']",Mexico,2018-07-01,2015,8,88,Horror Movies,"During Mexico's War of Independence, a group of men face unimaginable horrors when they attempt to steal from the seemingly helpless Cordero sisters.",7.0,2018.0,[]
s4804,Movie,Bill Burr: You People Are All the Same,Jay Karas,['Bill Burr'],United States,2018-06-30,2012,10,69,Stand-Up Comedy,"Funnyman Bill Burr takes the stage to uncork a profanity-laced, incisive routine that pokes fun at plastic surgery, reality TV, gold diggers and more.",6.0,2018.0,[]
s4806,Movie,The Maus,Yayo Herrero,"['Alma Terzic', 'August Wittgenstein', 'Aleksandar Seksan', 'Sanin Milavic', 'Diana Fernández Pérez', 'Ella Jazz']",Spain,2018-06-30,2017,10,90,Horror Movies,"While traveling with her German boyfriend, Selma is confronted by the violent remnants of the Bosnian War and the ethnic cleansing her family faced.",6.0,2018.0,[]
s4815,Movie,W. Kamau Bell: Private School Negro,Shannon Hartman,['W. Kamau Bell'],United States,2018-06-26,2018,8,66,Stand-Up Comedy,"Comedian W. Kamau Bell muses on parenting in the Trump era, ""free speech"" dustups, woke children's TV and his fear of going off the grid.",6.0,2018.0,[]
s4836,Movie,Franco Escamilla: Por la anécdota,Ulises Valencia,['Franco Escamilla'],Mexico,2018-06-08,2018,9,66,Stand-Up Comedy,Mexican stand-up comedian Franco Escamilla draws his jokes from real-life experiences – and he's willing to do anything for new material.,6.0,2018.0,[]
s4852,Movie,Steve Martin and Martin Short: An Evening You Will Forget for the Rest of Your Life,Marcus Raboy,"['Steve Martin', 'Martin Short']",United States,2018-05-25,2018,9,74,Stand-Up Comedy,"Longtime pals and showbiz icons Steve Martin and Martin Short share countless quips, catchy tunes and hilarious stories about their lives in comedy.",5.0,2018.0,[]
s4855,Movie,Tig Notaro Happy To Be Here,Tig Notaro,['Tig Notaro'],United States,2018-05-22,2018,10,58,Stand-Up Comedy,"Comedian Tig Notaro unleashes her inner prankster in a playful stand-up special packed with funny anecdotes, parenting confessions and more.",5.0,2018.0,[]
s4859,Movie,Katt Williams: American Hustle (The Movie),Brit McAdams,"['Katt Williams', 'Da Brat', 'Snoop Dogg', 'Tamala Jones', 'Jeremy Piven', 'Ludacris', 'Melanie Comarcho', 'Red Grant', 'Alphonso Mcauley', 'Damaine Radcliff', 'Taran Killam']",United States,2018-05-17,2007,6,89,Stand-Up Comedy,"An aspiring actor leaves Hollywood and takes to the road to do stand-up after he's cast in a series of increasingly stereotypical ""black"" roles.",5.0,2018.0,[]
s4864,Movie,Ali Wong: Hard Knock Wife,Jay Karas,['Ali Wong'],United States,2018-05-13,2018,10,64,Stand-Up Comedy,"Two years after the hit ""Baby Cobra,"" Ali Wong is back with another baby bump – and a torrent of hilarious truths about marriage and motherhood.",5.0,2018.0,[]
s4867,Movie,Carlos Ballarta: Furia Ñera,"Raúl Campos, Jan Suter",['Carlos Ballarta'],Mexico,2018-05-11,2018,10,63,Stand-Up Comedy,Mexican comic Carlos Ballarta mocks himself and points out the absurdities of parenthood and how he uses his wife's pregnancies to avoid commitments.,5.0,2018.0,[]
s4871,Movie,Hari Kondabolu: Warn Your Relatives,Bobcat Goldthwait,['Hari Kondabolu'],United States,2018-05-08,2018,9,67,Stand-Up Comedy,"Hari Kondabolu breaks down identity politics, celebrity encounters, his mango obsession and more in an unpredictable stand-up comedy special.",5.0,2018.0,[]
